	ENSG00000105556	ENSG00000129946	ENSG00000099866	ENSG00000099804	ENSG00000172270	ENSG00000099821	ENSG00000070423	ENSG00000070404	ENSG00000099864	ENSG00000011304	ENSG00000197766	ENSG00000175221	ENSG00000207507	ENSG00000198858	ENSG00000116017	ENSG00000065268	ENSG00000182087	ENSG00000207357	ENSG00000064666	ENSG00000064687	ENSG00000180448	ENSG00000099817	ENSG00000167468	ENSG00000064932	ENSG00000118046	ENSG00000099625	ENSG00000099624	ENSG00000167470	ENSG00000099622	ENSG00000228300	ENSG00000115286	ENSG00000130005	ENSG00000071626	ENSG00000115268	ENSG00000267317	ENSG00000119559	ENSG00000115255	ENSG00000181588	ENSG00000071655	ENSG00000127540	ENSG00000079313	ENSG00000129968	ENSG00000227500	ENSG00000133275	ENSG00000133243	ENSG00000099875	ENSG00000172081	ENSG00000099840	ENSG00000065000	ENSG00000104886	ENSG00000104904	ENSG00000130332	ENSG00000005206	ENSG00000099800	ENSG00000099860	ENSG00000176533	ENSG00000263974	ENSG00000141873	ENSG00000104969	ENSG00000065717	ENSG00000104964	ENSG00000267469	ENSG00000088256	ENSG00000266944	ENSG00000125910	ENSG00000125912	ENSG00000141905	ENSG00000105325	ENSG00000161091	ENSG00000266959	ENSG00000064961	ENSG00000011132	ENSG00000183617	ENSG00000007264	ENSG00000167657	ENSG00000167658	ENSG00000178951	ENSG00000126934	ENSG00000077463	ENSG00000105246	ENSG00000105248	ENSG00000008382	ENSG00000141985	ENSG00000167670	ENSG00000167671	ENSG00000267408	ENSG00000074842	ENSG00000142002	ENSG00000141965	ENSG00000105355	ENSG00000267484	ENSG00000127663	ENSG00000105426	ENSG00000239524	ENSG00000233270	ENSG00000130254	ENSG00000160633	ENSG00000174917	ENSG00000130255	ENSG00000196365	ENSG00000174886	ENSG00000105519	ENSG00000031823	ENSG00000267589	ENSG00000130382	ENSG00000125656	ENSG00000125652	ENSG00000125651	ENSG00000088247	ENSG00000205744	ENSG00000104833	ENSG00000268785	ENSG00000125730	ENSG00000125734	ENSG00000125733	ENSG00000141968	ENSG00000198816	ENSG00000090674	ENSG00000229833	ENSG00000269228	ENSG00000104921	ENSG00000182566	ENSG00000090659	ENSG00000242636	ENSG00000076984	ENSG00000142449	ENSG00000090661	ENSG00000167775	ENSG00000267855	ENSG00000233927	ENSG00000186994	ENSG00000268884	ENSG00000167772	ENSG00000185236	ENSG00000099785	ENSG00000099783	ENSG00000133246	ENSG00000142347	ENSG00000142303	ENSG00000269244	ENSG00000130803	ENSG00000267418	ENSG00000188321	ENSG00000197961	ENSG00000171466	ENSG00000239830	ENSG00000196605	ENSG00000267741	ENSG00000267119	ENSG00000198258	ENSG00000127445	ENSG00000080573	ENSG00000130813	ENSG00000130810	ENSG00000244165	ENSG00000130811	ENSG00000130816	ENSG00000267534	ENSG00000105364	ENSG00000090339	ENSG00000105371	ENSG00000267673	ENSG00000076662	ENSG00000105397	ENSG00000105401	ENSG00000065989	ENSG00000079999	ENSG00000129347	ENSG00000129355	ENSG00000129353	ENSG00000129351	ENSG00000079805	ENSG00000099203	ENSG00000130733	ENSG00000142453	ENSG00000142444	ENSG00000127616	ENSG00000105518	ENSG00000183401	ENSG00000173928	ENSG00000187266	ENSG00000130175	ENSG00000161914	ENSG00000213304	ENSG00000130159	ENSG00000213303	ENSG00000130165	ENSG00000102575	ENSG00000198551	ENSG00000214223	ENSG00000196757	ENSG00000197054	ENSG00000223547	ENSG00000199444	ENSG00000213293	ENSG00000197857	ENSG00000234750	ENSG00000188868	ENSG00000231361	ENSG00000268744	ENSG00000235686	ENSG00000213290	ENSG00000178464	ENSG00000105583	ENSG00000105576	ENSG00000198356	ENSG00000171223	ENSG00000095066	ENSG00000167815	ENSG00000105612	ENSG00000240616	ENSG00000179115	ENSG00000179218	ENSG00000267458	ENSG00000179262	ENSG00000179271	ENSG00000008441	ENSG00000104903	ENSG00000104907	ENSG00000160877	ENSG00000160888	ENSG00000213253	ENSG00000104957	ENSG00000037757	ENSG00000104979	ENSG00000267519	ENSG00000132016	ENSG00000132005	ENSG00000104998	ENSG00000228887	ENSG00000072071	ENSG00000123146	ENSG00000123136	ENSG00000123159	ENSG00000224543	ENSG00000132002	ENSG00000099797	ENSG00000099795	ENSG00000160961	ENSG00000127507	ENSG00000105135	ENSG00000074181	ENSG00000141867	ENSG00000011243	ENSG00000105122	ENSG00000267135	ENSG00000225067	ENSG00000167460	ENSG00000269243	ENSG00000196684	ENSG00000105058	ENSG00000072958	ENSG00000127528	ENSG00000240418	ENSG00000085872	ENSG00000127526	ENSG00000269044	ENSG00000214046	ENSG00000072954	ENSG00000127511	ENSG00000099331	ENSG00000160113	ENSG00000105393	ENSG00000130312	ENSG00000130311	ENSG00000130300	ENSG00000130303	ENSG00000269640	ENSG00000141971	ENSG00000130304	ENSG00000130313	ENSG00000130309	ENSG00000243771	ENSG00000268112	ENSG00000130475	ENSG00000105639	ENSG00000105640	ENSG00000007080	ENSG00000105643	ENSG00000243455	ENSG00000099308	ENSG00000269145	ENSG00000105647	ENSG00000130522	ENSG00000241464	ENSG00000130520	ENSG00000130513	ENSG00000175489	ENSG00000130511	ENSG00000105655	ENSG00000105700	ENSG00000221983	ENSG00000006015	ENSG00000006016	ENSG00000167487	ENSG00000105662	ENSG00000105664	ENSG00000105669	ENSG00000105671	ENSG00000064607	ENSG00000254901	ENSG00000064490	ENSG00000184162	ENSG00000105705	ENSG00000129933	ENSG00000167491	ENSG00000186010	ENSG00000064547	ENSG00000089639	ENSG00000267693	ENSG00000240673	ENSG00000213988	ENSG00000267383	ENSG00000240522	ENSG00000196705	ENSG00000242291	ENSG00000268731	ENSG00000196268	ENSG00000236312	ENSG00000268823	ENSG00000241282	ENSG00000261615	ENSG00000268105	ENSG00000240231	ENSG00000205246	ENSG00000266976	ENSG00000169021	ENSG00000166289	ENSG00000131943	ENSG00000267258	ENSG00000242100	ENSG00000105176	ENSG00000168813	ENSG00000178904	ENSG00000201967	ENSG00000121289	ENSG00000243864	ENSG00000124299	ENSG00000232429	ENSG00000153885	ENSG00000239253	ENSG00000249987	ENSG00000186008	ENSG00000270849	ENSG00000257074	ENSG00000105220	ENSG00000126261	ENSG00000239210	ENSG00000089351	ENSG00000105711	ENSG00000089356	ENSG00000153902	ENSG00000266964	ENSG00000089327	ENSG00000105698	ENSG00000012124	ENSG00000268222	ENSG00000105679	ENSG00000105677	ENSG00000126254	ENSG00000126267	ENSG00000272333	ENSG00000126246	ENSG00000161265	ENSG00000205155	ENSG00000267796	ENSG00000004777	ENSG00000105290	ENSG00000126264	ENSG00000011600	ENSG00000205138	ENSG00000239382	ENSG00000105258	ENSG00000105254	ENSG00000126247	ENSG00000167635	ENSG00000232677	ENSG00000142065	ENSG00000185869	ENSG00000243297	ENSG00000245680	ENSG00000188283	ENSG00000181666	ENSG00000198182	ENSG00000189144	ENSG00000105738	ENSG00000011332	ENSG00000167641	ENSG00000167642	ENSG00000167645	ENSG00000099341	ENSG00000130244	ENSG00000104814	ENSG00000178982	ENSG00000130402	ENSG00000182472	ENSG00000104823	ENSG00000104824	ENSG00000068903	ENSG00000104835	ENSG00000128626	ENSG00000269190	ENSG00000130755	ENSG00000241983	ENSG00000179134	ENSG00000006712	ENSG00000063322	ENSG00000128016	ENSG00000090924	ENSG00000105193	ENSG00000196235	ENSG00000105197	ENSG00000090932	ENSG00000105204	ENSG00000105202	ENSG00000013275	ENSG00000269296	ENSG00000105221	ENSG00000105223	ENSG00000105227	ENSG00000197019	ENSG00000090013	ENSG00000160410	ENSG00000090006	ENSG00000105245	ENSG00000188493	ENSG00000077312	ENSG00000261857	ENSG00000167578	ENSG00000269858	ENSG00000105323	ENSG00000105329	ENSG00000123810	ENSG00000077348	ENSG00000105372	ENSG00000105369	ENSG00000076928	ENSG00000105404	ENSG00000028277	ENSG00000105723	ENSG00000105722	ENSG00000079462	ENSG00000213904	ENSG00000079385	ENSG00000243167	ENSG00000105755	ENSG00000167378	ENSG00000131116	ENSG00000105767	ENSG00000011422	ENSG00000105771	ENSG00000159882	ENSG00000186026	ENSG00000267680	ENSG00000069399	ENSG00000130202	ENSG00000130204	ENSG00000130203	ENSG00000280087	ENSG00000130208	ENSG00000104853	ENSG00000104866	ENSG00000007255	ENSG00000104884	ENSG00000104881	ENSG00000125753	ENSG00000125743	ENSG00000237452	ENSG00000177045	ENSG00000185800	ENSG00000125755	ENSG00000269148	ENSG00000269637	ENSG00000124440	ENSG00000011485	ENSG00000182013	ENSG00000249210	ENSG00000160014	ENSG00000160013	ENSG00000167414	ENSG00000197380	ENSG00000105287	ENSG00000181027	ENSG00000105281	ENSG00000042753	ENSG00000160007	ENSG00000130748	ENSG00000142230	ENSG00000105321	ENSG00000257704	ENSG00000276588	ENSG00000024422	ENSG00000105373	ENSG00000178980	ENSG00000105499	ENSG00000105486	ENSG00000105483	ENSG00000142227	ENSG00000105438	ENSG00000105464	ENSG00000105447	ENSG00000105443	ENSG00000063177	ENSG00000063176	ENSG00000063180	ENSG00000105552	ENSG00000087074	ENSG00000104805	ENSG00000087088	ENSG00000281206	ENSG00000087086	ENSG00000104848	ENSG00000104852	ENSG00000177380	ENSG00000130529	ENSG00000104894	ENSG00000142541	ENSG00000142534	ENSG00000104870	ENSG00000142552	ENSG00000142546	ENSG00000126458	ENSG00000126461	ENSG00000126456	ENSG00000126457	ENSG00000243829	ENSG00000196961	ENSG00000010361	ENSG00000104973	ENSG00000104960	ENSG00000039650	ENSG00000204673	ENSG00000104946	ENSG00000104951	ENSG00000213024	ENSG00000169136	ENSG00000105053	ENSG00000131401	ENSG00000131408	ENSG00000062822	ENSG00000269404	ENSG00000161671	ENSG00000161677	ENSG00000105472	ENSG00000167747	ENSG00000228674	ENSG00000142544	ENSG00000105379	ENSG00000105374	ENSG00000243469	ENSG00000269959	ENSG00000182310	ENSG00000171051	ENSG00000243680	ENSG00000105568	ENSG00000196214	ENSG00000167555	ENSG00000198633	ENSG00000198482	ENSG00000268886	ENSG00000189190	ENSG00000255875	ENSG00000182986	ENSG00000170949	ENSG00000268842	ENSG00000267809	ENSG00000203326	ENSG00000196417	ENSG00000239912	ENSG00000241015	ENSG00000130844	ENSG00000238150	ENSG00000232220	ENSG00000179820	ENSG00000142408	ENSG00000170906	ENSG00000105618	ENSG00000088038	ENSG00000125505	ENSG00000170889	ENSG00000276758	ENSG00000167613	ENSG00000275183	ENSG00000104970	ENSG00000186818	ENSG00000243494	ENSG00000280921	ENSG00000267265	ENSG00000125503	ENSG00000276570	ENSG00000108107	ENSG00000108106	ENSG00000063241	ENSG00000218891	ENSG00000171443	ENSG00000179922	ENSG00000171425	ENSG00000173581	ENSG00000063244	ENSG00000267523	ENSG00000063245	ENSG00000142409	ENSG00000242411	ENSG00000268568	ENSG00000198300	ENSG00000083844	ENSG00000268713	ENSG00000267871	ENSG00000268205	ENSG00000256060	ENSG00000188785	ENSG00000186272	ENSG00000251369	ENSG00000121406	ENSG00000213762	ENSG00000121417	ENSG00000198466	ENSG00000270804	ENSG00000204514	ENSG00000121413	ENSG00000176293	ENSG00000181894	ENSG00000213013	ENSG00000268895	ENSG00000083845	ENSG00000232098	ENSG00000265272	ENSG00000119574	ENSG00000130726	ENSG00000130724	ENSG00000130725	ENSG00000099326	ENSG00000213753
23x26	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14x30	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9x19	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
